id,name,type,model,description,price,length_cm,height_cm,width_cm,weight_kg,technical_specs,technical_doc,confidence_score,retries_number
01K0995C4WPBGXQC2WJVEVZFJN,PIONEER - RMX-1000,Effets DJ / DJ FX,RMX-1000,"Processeur d'effets DJ compact et polyvalent conçu pour enrichir les performances live. Quatre systèmes de remixage intuitifs (Isolate FX, Scene FX, X-Pad FX, Release FX) permettent de manipuler les fréquences, créer des transitions build-up/break-down et ajouter des échantillons rhythmiques en temps réel.",1000,0,0,0,0,"{'Réponse en fréquence': '20 Hz - 20 000 Hz', 'Impédance': 'Non communiqué', 'Connectique': 'Entrées audio : 2 x jack 6,35 mm (L/mono, R), 1 x RCA stéréo ; Sorties audio : 2 x jack 6,35 mm (L, R), 1 x RCA stéréo ; USB type B pour connexion ordinateur'}",https://www.pioneerdj.com/-/media/project/pioneerdj/firmware-drivers/effects-unit/rmx-1000/operating-instructions-rmx-1000.pdf,,5
01K09827DQDN9Y1VTMG0DQQJX0,ROLAND - VAD 506,Batteries Électroniques,VAD 506,"Kit électronique haut de gamme au look acoustique, avec caisses en bois, pad snare et ride numériques ultra-réactifs, module TD-27 et sonorités ultra-réalistes pour scène et studio.",4700,0,0,0,0,"{'Réponse en fréquence': 'non communiqué (dépend des sons du module TD-27, non spécifié par le constructeur)', 'Impédance': 'non communiqué (pad/trigger propriétaire Roland, valeur non spécifiée)', 'Connectique': 'Sorties principales stéréo L/Mono, R; 2 sorties directes assignables; entrée Mix In stéréo; sortie casque; 3 entrées trigger auxiliaires; prise CRASH 2 pouvant être utilisée pour un second crash; port USB audio/MIDI 28 canaux; MIDI In/Out DIN; port pour carte SD; entrée pour pédale de contrôle; Bluetooth audio (module)'}",https://www.roland.com/global/support/by_product/vad506/owners_manuals/,,1
01K09827DQDN9Y1VTMG0DQQJX0,ROLAND - VAD 506,Batteries Électroniques,VAD 506,"Kit électronique haut de gamme au look acoustique, avec caisses en bois, pad snare et ride numériques ultra-réactifs, module TD-27 et sonorités ultra-réalistes pour scène et studio.",4700,0,0,0,0,"{'Réponse en fréquence': 'non communiqué (dépend des sons du module TD-27, non spécifié par le constructeur)', 'Impédance': 'non communiqué (pad/trigger propriétaire Roland, valeur non spécifiée)', 'Connectique': 'Sorties principales stéréo L/Mono, R; 2 sorties directes assignables; entrée Mix In stéréo; sortie casque; 3 entrées trigger auxiliaires; prise CRASH 2 pouvant être utilisée pour un second crash; port USB audio/MIDI 28 canaux; MIDI In/Out DIN; port pour carte SD; entrée pour pédale de contrôle; Bluetooth audio (module)'}",https://www.roland.com/global/support/by_product/vad506/owners_manuals/,,2
01K09827DQDN9Y1VTMG0DQQJX0,ROLAND - VAD 506,Batteries Électroniques,VAD 506,"Kit électronique haut de gamme au look acoustique, avec caisses en bois, pad snare et ride numériques ultra-réactifs, module TD-27 et sonorités ultra-réalistes pour scène et studio.",4700,0,0,0,0,"{'Réponse en fréquence': 'non communiqué (dépend des sons du module TD-27, non spécifié par le constructeur)', 'Impédance': 'non communiqué (pad/trigger propriétaire Roland, valeur non spécifiée)', 'Connectique': 'Sorties principales stéréo L/Mono, R; 2 sorties directes assignables; entrée Mix In stéréo; sortie casque; 3 entrées trigger auxiliaires; prise CRASH 2 pouvant être utilisée pour un second crash; port USB audio/MIDI 28 canaux; MIDI In/Out DIN; port pour carte SD; entrée pour pédale de contrôle; Bluetooth audio (module)'}",https://www.roland.com/global/support/by_product/vad506/owners_manuals/,,3
01K09827DQDN9Y1VTMG0DQQJX0,ROLAND - VAD 506,Batteries Électroniques,VAD 506,"Kit électronique haut de gamme au look acoustique, avec caisses en bois, pad snare et ride numériques ultra-réactifs, module TD-27 et sonorités ultra-réalistes pour scène et studio.",4700,0,0,0,0,"{'Réponse en fréquence': 'non communiqué (dépend des sons du module TD-27, non spécifié par le constructeur)', 'Impédance': 'non communiqué (pad/trigger propriétaire Roland, valeur non spécifiée)', 'Connectique': 'Sorties principales stéréo L/Mono, R; 2 sorties directes assignables; entrée Mix In stéréo; sortie casque; 3 entrées trigger auxiliaires; prise CRASH 2 pouvant être utilisée pour un second crash; port USB audio/MIDI 28 canaux; MIDI In/Out DIN; port pour carte SD; entrée pour pédale de contrôle; Bluetooth audio (module)'}",https://www.roland.com/global/support/by_product/vad506/owners_manuals/,,4
01K09827DQDN9Y1VTMG0DQQJX0,ROLAND - VAD 506,Batteries Électroniques,VAD 506,"Kit électronique haut de gamme au look acoustique, avec caisses en bois, pad snare et ride numériques ultra-réactifs, module TD-27 et sonorités ultra-réalistes pour scène et studio.",4700,0,0,0,0,"{'Réponse en fréquence': 'non communiqué (dépend des sons du module TD-27, non spécifié par le constructeur)', 'Impédance': 'non communiqué (pad/trigger propriétaire Roland, valeur non spécifiée)', 'Connectique': 'Sorties principales stéréo L/Mono, R; 2 sorties directes assignables; entrée Mix In stéréo; sortie casque; 3 entrées trigger auxiliaires; prise CRASH 2 pouvant être utilisée pour un second crash; port USB audio/MIDI 28 canaux; MIDI In/Out DIN; port pour carte SD; entrée pour pédale de contrôle; Bluetooth audio (module)'}",https://www.roland.com/global/support/by_product/vad506/owners_manuals/,,5
01K0982RZPR8E22QPK4JCEEERM,ROLAND  - TR-8S RYTHM PERFORMER,Batteries Électroniques,TR-8S RYTHM PERFORMER,"Boîte à rythmes performante mêlant sons TR-808, TR-909 et autres classiques Roland à la lecture de samples, la TR-8S offre un séquenceur intuitif, de nombreux effets et des sorties séparées, idéale pour la scène comme pour la création en studio.",470,0,0,0,0,"{'Réponse en fréquence': '20 Hz – 20 000 Hz[1]', 'Impédance': 'Non spécifiée par le constructeur[3]', 'Connectique': 'Sorties audio analogiques : 2 x sorties principales 6,35 mm (L/R), 6 x sorties assignables 6,35 mm ; Entrées audio : 2 x entrées ligne 6,35 mm (L/R) ; Sortie casque : 1 x 6,35 mm stéréo ; Sortie Trigger : 1 x 3,5 mm ; MIDI : In, Out, Thru (DIN 5 broches) ; USB : port USB type B audio/MIDI vers ordinateur ; Logement carte SD/SDHC pour import de samples et sauvegarde[1][3][5][6]'}",https://static.roland.com/assets/media/pdf/TR-8S_eng01_W.pdf,,1
01K0982RZPR8E22QPK4JCEEERM,ROLAND  - TR-8S RYTHM PERFORMER,Batteries Électroniques,TR-8S RYTHM PERFORMER,"Boîte à rythmes performante mêlant sons TR-808, TR-909 et autres classiques Roland à la lecture de samples, la TR-8S offre un séquenceur intuitif, de nombreux effets et des sorties séparées, idéale pour la scène comme pour la création en studio.",470,0,0,0,0,"{'Réponse en fréquence': '20 Hz – 20 000 Hz[1]', 'Impédance': 'Non spécifiée par le constructeur[3]', 'Connectique': 'Sorties audio analogiques : 2 x sorties principales 6,35 mm (L/R), 6 x sorties assignables 6,35 mm ; Entrées audio : 2 x entrées ligne 6,35 mm (L/R) ; Sortie casque : 1 x 6,35 mm stéréo ; Sortie Trigger : 1 x 3,5 mm ; MIDI : In, Out, Thru (DIN 5 broches) ; USB : port USB type B audio/MIDI vers ordinateur ; Logement carte SD/SDHC pour import de samples et sauvegarde[1][3][5][6]'}",https://static.roland.com/assets/media/pdf/TR-8S_eng01_W.pdf,,2
01K0982RZPR8E22QPK4JCEEERM,ROLAND  - TR-8S RYTHM PERFORMER,Batteries Électroniques,TR-8S RYTHM PERFORMER,"Boîte à rythmes performante mêlant sons TR-808, TR-909 et autres classiques Roland à la lecture de samples, la TR-8S offre un séquenceur intuitif, de nombreux effets et des sorties séparées, idéale pour la scène comme pour la création en studio.",470,0,0,0,0,"{'Réponse en fréquence': '20 Hz – 20 000 Hz[1]', 'Impédance': 'Non spécifiée par le constructeur[3]', 'Connectique': 'Sorties audio analogiques : 2 x sorties principales 6,35 mm (L/R), 6 x sorties assignables 6,35 mm ; Entrées audio : 2 x entrées ligne 6,35 mm (L/R) ; Sortie casque : 1 x 6,35 mm stéréo ; Sortie Trigger : 1 x 3,5 mm ; MIDI : In, Out, Thru (DIN 5 broches) ; USB : port USB type B audio/MIDI vers ordinateur ; Logement carte SD/SDHC pour import de samples et sauvegarde[1][3][5][6]'}",https://static.roland.com/assets/media/pdf/TR-8S_eng01_W.pdf,,3
01K0982RZPR8E22QPK4JCEEERM,ROLAND  - TR-8S RYTHM PERFORMER,Batteries Électroniques,TR-8S RYTHM PERFORMER,"Boîte à rythmes performante mêlant sons TR-808, TR-909 et autres classiques Roland à la lecture de samples, la TR-8S offre un séquenceur intuitif, de nombreux effets et des sorties séparées, idéale pour la scène comme pour la création en studio.",470,0,0,0,0,"{'Réponse en fréquence': '20 Hz – 20 000 Hz[1]', 'Impédance': 'Non spécifiée par le constructeur[3]', 'Connectique': 'Sorties audio analogiques : 2 x sorties principales 6,35 mm (L/R), 6 x sorties assignables 6,35 mm ; Entrées audio : 2 x entrées ligne 6,35 mm (L/R) ; Sortie casque : 1 x 6,35 mm stéréo ; Sortie Trigger : 1 x 3,5 mm ; MIDI : In, Out, Thru (DIN 5 broches) ; USB : port USB type B audio/MIDI vers ordinateur ; Logement carte SD/SDHC pour import de samples et sauvegarde[1][3][5][6]'}",https://static.roland.com/assets/media/pdf/TR-8S_eng01_W.pdf,,4
01K0982RZPR8E22QPK4JCEEERM,ROLAND  - TR-8S RYTHM PERFORMER,Batteries Électroniques,TR-8S RYTHM PERFORMER,"Boîte à rythmes performante mêlant sons TR-808, TR-909 et autres classiques Roland à la lecture de samples, la TR-8S offre un séquenceur intuitif, de nombreux effets et des sorties séparées, idéale pour la scène comme pour la création en studio.",470,0,0,0,0,"{'Réponse en fréquence': '20 Hz – 20 000 Hz[1]', 'Impédance': 'Non spécifiée par le constructeur[3]', 'Connectique': 'Sorties audio analogiques : 2 x sorties principales 6,35 mm (L/R), 6 x sorties assignables 6,35 mm ; Entrées audio : 2 x entrées ligne 6,35 mm (L/R) ; Sortie casque : 1 x 6,35 mm stéréo ; Sortie Trigger : 1 x 3,5 mm ; MIDI : In, Out, Thru (DIN 5 broches) ; USB : port USB type B audio/MIDI vers ordinateur ; Logement carte SD/SDHC pour import de samples et sauvegarde[1][3][5][6]'}",https://static.roland.com/assets/media/pdf/TR-8S_eng01_W.pdf,,5
01K0982WG7NF3QJFR4NPQBF3M0,ROLAND  - TR-8 RYTHM PERFORMER,Batteries Électroniques,TR-8 RYTHM PERFORMER,"Boîte à rythmes Roland TR-8 Rhythm Performer inspirée des mythiques TR-808 et TR-909, pensée pour la scène avec séquenceur 16 pas très intuitif, contrôles dédiés par son, effets intégrés et fonctions créatives en temps réel (rolls, mutes, Scatter) pour sculpter rapidement des grooves électroniques dynamiques.",450,0,0,0,0,"{'Réponse en fréquence': '20 Hz – 20 000 Hz (via convertisseurs audio 24 bits / 96 kHz, plage audio standard)', 'Impédance d’entrée': '100 kΩ (entrée externe)', 'Impédance de sortie': '1 kΩ (sorties MIX OUT et ASSIGNABLE OUT), 130 Ω (sortie casque)', 'Connectique': '1 sortie casque 6,35 mm stéréo; 2 sorties principales MIX OUT L/Mono, R 6,35 mm; 2 sorties assignables A, B 6,35 mm; 1 entrée audio externe stéréo 6,35 mm; 1 port USB audio/MIDI; 1 port MIDI IN; 1 port MIDI OUT'}",https://static.roland.com/assets/media/pdf/TR-8_OM.pdf,,1
01K0982WG7NF3QJFR4NPQBF3M0,ROLAND  - TR-8 RYTHM PERFORMER,Batteries Électroniques,TR-8 RYTHM PERFORMER,"Boîte à rythmes Roland TR-8 Rhythm Performer inspirée des mythiques TR-808 et TR-909, pensée pour la scène avec séquenceur 16 pas très intuitif, contrôles dédiés par son, effets intégrés et fonctions créatives en temps réel (rolls, mutes, Scatter) pour sculpter rapidement des grooves électroniques dynamiques.",450,0,0,0,0,"{'Réponse en fréquence': '20 Hz – 20 000 Hz (via convertisseurs audio 24 bits / 96 kHz, plage audio standard)', 'Impédance d’entrée': '100 kΩ (entrée externe)', 'Impédance de sortie': '1 kΩ (sorties MIX OUT et ASSIGNABLE OUT), 130 Ω (sortie casque)', 'Connectique': '1 sortie casque 6,35 mm stéréo; 2 sorties principales MIX OUT L/Mono, R 6,35 mm; 2 sorties assignables A, B 6,35 mm; 1 entrée audio externe stéréo 6,35 mm; 1 port USB audio/MIDI; 1 port MIDI IN; 1 port MIDI OUT'}",https://static.roland.com/assets/media/pdf/TR-8_OM.pdf,,2
01K0982WG7NF3QJFR4NPQBF3M0,ROLAND  - TR-8 RYTHM PERFORMER,Batteries Électroniques,TR-8 RYTHM PERFORMER,"Boîte à rythmes Roland TR-8 Rhythm Performer inspirée des mythiques TR-808 et TR-909, pensée pour la scène avec séquenceur 16 pas très intuitif, contrôles dédiés par son, effets intégrés et fonctions créatives en temps réel (rolls, mutes, Scatter) pour sculpter rapidement des grooves électroniques dynamiques.",450,0,0,0,0,"{'Réponse en fréquence': '20 Hz – 20 000 Hz (via convertisseurs audio 24 bits / 96 kHz, plage audio standard)', 'Impédance d’entrée': '100 kΩ (entrée externe)', 'Impédance de sortie': '1 kΩ (sorties MIX OUT et ASSIGNABLE OUT), 130 Ω (sortie casque)', 'Connectique': '1 sortie casque 6,35 mm stéréo; 2 sorties principales MIX OUT L/Mono, R 6,35 mm; 2 sorties assignables A, B 6,35 mm; 1 entrée audio externe stéréo 6,35 mm; 1 port USB audio/MIDI; 1 port MIDI IN; 1 port MIDI OUT'}",https://static.roland.com/assets/media/pdf/TR-8_OM.pdf,,3
01K0982WG7NF3QJFR4NPQBF3M0,ROLAND  - TR-8 RYTHM PERFORMER,Batteries Électroniques,TR-8 RYTHM PERFORMER,"Boîte à rythmes Roland TR-8 Rhythm Performer inspirée des mythiques TR-808 et TR-909, pensée pour la scène avec séquenceur 16 pas très intuitif, contrôles dédiés par son, effets intégrés et fonctions créatives en temps réel (rolls, mutes, Scatter) pour sculpter rapidement des grooves électroniques dynamiques.",450,0,0,0,0,"{'Réponse en fréquence': '20 Hz – 20 000 Hz (via convertisseurs audio 24 bits / 96 kHz, plage audio standard)', 'Impédance d’entrée': '100 kΩ (entrée externe)', 'Impédance de sortie': '1 kΩ (sorties MIX OUT et ASSIGNABLE OUT), 130 Ω (sortie casque)', 'Connectique': '1 sortie casque 6,35 mm stéréo; 2 sorties principales MIX OUT L/Mono, R 6,35 mm; 2 sorties assignables A, B 6,35 mm; 1 entrée audio externe stéréo 6,35 mm; 1 port USB audio/MIDI; 1 port MIDI IN; 1 port MIDI OUT'}",https://static.roland.com/assets/media/pdf/TR-8_OM.pdf,,4
01K0982WG7NF3QJFR4NPQBF3M0,ROLAND  - TR-8 RYTHM PERFORMER,Batteries Électroniques,TR-8 RYTHM PERFORMER,"Boîte à rythmes Roland TR-8 Rhythm Performer inspirée des mythiques TR-808 et TR-909, pensée pour la scène avec séquenceur 16 pas très intuitif, contrôles dédiés par son, effets intégrés et fonctions créatives en temps réel (rolls, mutes, Scatter) pour sculpter rapidement des grooves électroniques dynamiques.",450,0,0,0,0,"{'Réponse en fréquence': '20 Hz – 20 000 Hz (via convertisseurs audio 24 bits / 96 kHz, plage audio standard)', 'Impédance d’entrée': '100 kΩ (entrée externe)', 'Impédance de sortie': '1 kΩ (sorties MIX OUT et ASSIGNABLE OUT), 130 Ω (sortie casque)', 'Connectique': '1 sortie casque 6,35 mm stéréo; 2 sorties principales MIX OUT L/Mono, R 6,35 mm; 2 sorties assignables A, B 6,35 mm; 1 entrée audio externe stéréo 6,35 mm; 1 port USB audio/MIDI; 1 port MIDI IN; 1 port MIDI OUT'}",https://static.roland.com/assets/media/pdf/TR-8_OM.pdf,,5
01K098301SRQ8VVYWTBRG61M8K,ROLAND  - HPD20,Batteries Électroniques,HPD20,"Polyvalent pad de percussions HandSonic avec 13 zones ultra sensibles, 850 sons SuperNATURAL du monde entier et électroniques, plus import de samples via USB pour créer des kits sur mesure, idéal pour la scène, le studio et le contrôle de logiciels.",788,0,0,0,0,"{'Réponse en fréquence (Hz)': 'non spécifiée (dépend des échantillons et sons internes)', 'Impédance (Ohms)': 'non spécifiée', 'Connectique': '2 sorties audio OUTPUT (L/Mono, R) sur jacks 6,35 mm, 1 sortie casque stéréo sur jack 6,35 mm, entrée MIX IN stéréo sur jack 6,35 mm, 1 entrée TRIG IN pour pad externe sur jack TRS 6,35 mm, 1 entrée HH CTRL pour contrôleur de charleston sur jack TRS 6,35 mm, 1 entrée FOOT SW sur jack TRS 6,35 mm, MIDI IN, MIDI OUT, port USB COMPUTER (audio/MIDI, type B), port USB MEMORY (type A), connecteur d’alimentation DC IN'}",https://www.roland.com/global/support/by_product/hpd-20/owners_manuals/,,1
01K098301SRQ8VVYWTBRG61M8K,ROLAND  - HPD20,Batteries Électroniques,HPD20,"Polyvalent pad de percussions HandSonic avec 13 zones ultra sensibles, 850 sons SuperNATURAL du monde entier et électroniques, plus import de samples via USB pour créer des kits sur mesure, idéal pour la scène, le studio et le contrôle de logiciels.",788,0,0,0,0,"{'Réponse en fréquence (Hz)': 'non spécifiée (dépend des échantillons et sons internes)', 'Impédance (Ohms)': 'non spécifiée', 'Connectique': '2 sorties audio OUTPUT (L/Mono, R) sur jacks 6,35 mm, 1 sortie casque stéréo sur jack 6,35 mm, entrée MIX IN stéréo sur jack 6,35 mm, 1 entrée TRIG IN pour pad externe sur jack TRS 6,35 mm, 1 entrée HH CTRL pour contrôleur de charleston sur jack TRS 6,35 mm, 1 entrée FOOT SW sur jack TRS 6,35 mm, MIDI IN, MIDI OUT, port USB COMPUTER (audio/MIDI, type B), port USB MEMORY (type A), connecteur d’alimentation DC IN'}",https://www.roland.com/global/support/by_product/hpd-20/owners_manuals/,,2
01K098301SRQ8VVYWTBRG61M8K,ROLAND  - HPD20,Batteries Électroniques,HPD20,"Polyvalent pad de percussions HandSonic avec 13 zones ultra sensibles, 850 sons SuperNATURAL du monde entier et électroniques, plus import de samples via USB pour créer des kits sur mesure, idéal pour la scène, le studio et le contrôle de logiciels.",788,0,0,0,0,"{'Réponse en fréquence (Hz)': 'non spécifiée (dépend des échantillons et sons internes)', 'Impédance (Ohms)': 'non spécifiée', 'Connectique': '2 sorties audio OUTPUT (L/Mono, R) sur jacks 6,35 mm, 1 sortie casque stéréo sur jack 6,35 mm, entrée MIX IN stéréo sur jack 6,35 mm, 1 entrée TRIG IN pour pad externe sur jack TRS 6,35 mm, 1 entrée HH CTRL pour contrôleur de charleston sur jack TRS 6,35 mm, 1 entrée FOOT SW sur jack TRS 6,35 mm, MIDI IN, MIDI OUT, port USB COMPUTER (audio/MIDI, type B), port USB MEMORY (type A), connecteur d’alimentation DC IN'}",https://www.roland.com/global/support/by_product/hpd-20/owners_manuals/,,3
01K098301SRQ8VVYWTBRG61M8K,ROLAND  - HPD20,Batteries Électroniques,HPD20,"Polyvalent pad de percussions HandSonic avec 13 zones ultra sensibles, 850 sons SuperNATURAL du monde entier et électroniques, plus import de samples via USB pour créer des kits sur mesure, idéal pour la scène, le studio et le contrôle de logiciels.",788,0,0,0,0,"{'Réponse en fréquence (Hz)': 'non spécifiée (dépend des échantillons et sons internes)', 'Impédance (Ohms)': 'non spécifiée', 'Connectique': '2 sorties audio OUTPUT (L/Mono, R) sur jacks 6,35 mm, 1 sortie casque stéréo sur jack 6,35 mm, entrée MIX IN stéréo sur jack 6,35 mm, 1 entrée TRIG IN pour pad externe sur jack TRS 6,35 mm, 1 entrée HH CTRL pour contrôleur de charleston sur jack TRS 6,35 mm, 1 entrée FOOT SW sur jack TRS 6,35 mm, MIDI IN, MIDI OUT, port USB COMPUTER (audio/MIDI, type B), port USB MEMORY (type A), connecteur d’alimentation DC IN'}",https://www.roland.com/global/support/by_product/hpd-20/owners_manuals/,,4
01K098301SRQ8VVYWTBRG61M8K,ROLAND  - HPD20,Batteries Électroniques,HPD20,"Polyvalent pad de percussions HandSonic avec 13 zones ultra sensibles, 850 sons SuperNATURAL du monde entier et électroniques, plus import de samples via USB pour créer des kits sur mesure, idéal pour la scène, le studio et le contrôle de logiciels.",788,0,0,0,0,"{'Réponse en fréquence (Hz)': 'non spécifiée (dépend des échantillons et sons internes)', 'Impédance (Ohms)': 'non spécifiée', 'Connectique': '2 sorties audio OUTPUT (L/Mono, R) sur jacks 6,35 mm, 1 sortie casque stéréo sur jack 6,35 mm, entrée MIX IN stéréo sur jack 6,35 mm, 1 entrée TRIG IN pour pad externe sur jack TRS 6,35 mm, 1 entrée HH CTRL pour contrôleur de charleston sur jack TRS 6,35 mm, 1 entrée FOOT SW sur jack TRS 6,35 mm, MIDI IN, MIDI OUT, port USB COMPUTER (audio/MIDI, type B), port USB MEMORY (type A), connecteur d’alimentation DC IN'}",https://www.roland.com/global/support/by_product/hpd-20/owners_manuals/,,5
01K09833JCEJKTY3F6RPPFPRGD,ROLAND - SPD30,Batteries Électroniques,SPD30,"Module de percussion électronique polyvalent avec 8 pads ultra sensibles, le Roland SPD-30 Octapad offre plus de 600 sons internes, des multi-effets puissants, une fonction Phrase Loop pour créer et superposer des boucles en temps réel, ainsi que des entrées pour pads et triggers externes pour l’utiliser comme mini-kit ou extension de batterie acoustique.",540,0,0,0,0,"{'Réponse en fréquence': 'non communiqué par le constructeur (module de percussions numériques, pas de bande passante audio spécifiée)', 'Impédance de sortie': '1 kΩ', 'Connectique': 'Sorties audio principales gauche/droite (jack 6,35 mm), sortie casque stéréo (jack 6,35 mm), entrées triggers externes x4 (jack 6,35 mm), entrée contrôleur de charleston HH CTRL (jack 6,35 mm), entrée FOOT SW (jack TRS 6,35 mm), MIDI IN, MIDI OUT, port USB pour mémoire externe, port USB pour MIDI'}",https://static.roland.com/assets/media/pdf/SPD-30_OM.pdf,,1
01K09833JCEJKTY3F6RPPFPRGD,ROLAND - SPD30,Batteries Électroniques,SPD30,"Module de percussion électronique polyvalent avec 8 pads ultra sensibles, le Roland SPD-30 Octapad offre plus de 600 sons internes, des multi-effets puissants, une fonction Phrase Loop pour créer et superposer des boucles en temps réel, ainsi que des entrées pour pads et triggers externes pour l’utiliser comme mini-kit ou extension de batterie acoustique.",540,0,0,0,0,"{'Réponse en fréquence': 'non communiqué par le constructeur (module de percussions numériques, pas de bande passante audio spécifiée)', 'Impédance de sortie': '1 kΩ', 'Connectique': 'Sorties audio principales gauche/droite (jack 6,35 mm), sortie casque stéréo (jack 6,35 mm), entrées triggers externes x4 (jack 6,35 mm), entrée contrôleur de charleston HH CTRL (jack 6,35 mm), entrée FOOT SW (jack TRS 6,35 mm), MIDI IN, MIDI OUT, port USB pour mémoire externe, port USB pour MIDI'}",https://static.roland.com/assets/media/pdf/SPD-30_OM.pdf,,2
01K09833JCEJKTY3F6RPPFPRGD,ROLAND - SPD30,Batteries Électroniques,SPD30,"Module de percussion électronique polyvalent avec 8 pads ultra sensibles, le Roland SPD-30 Octapad offre plus de 600 sons internes, des multi-effets puissants, une fonction Phrase Loop pour créer et superposer des boucles en temps réel, ainsi que des entrées pour pads et triggers externes pour l’utiliser comme mini-kit ou extension de batterie acoustique.",540,0,0,0,0,"{'Réponse en fréquence': 'non communiqué par le constructeur (module de percussions numériques, pas de bande passante audio spécifiée)', 'Impédance de sortie': '1 kΩ', 'Connectique': 'Sorties audio principales gauche/droite (jack 6,35 mm), sortie casque stéréo (jack 6,35 mm), entrées triggers externes x4 (jack 6,35 mm), entrée contrôleur de charleston HH CTRL (jack 6,35 mm), entrée FOOT SW (jack TRS 6,35 mm), MIDI IN, MIDI OUT, port USB pour mémoire externe, port USB pour MIDI'}",https://static.roland.com/assets/media/pdf/SPD-30_OM.pdf,,3
01K09833JCEJKTY3F6RPPFPRGD,ROLAND - SPD30,Batteries Électroniques,SPD30,"Module de percussion électronique polyvalent avec 8 pads ultra sensibles, le Roland SPD-30 Octapad offre plus de 600 sons internes, des multi-effets puissants, une fonction Phrase Loop pour créer et superposer des boucles en temps réel, ainsi que des entrées pour pads et triggers externes pour l’utiliser comme mini-kit ou extension de batterie acoustique.",540,0,0,0,0,"{'Réponse en fréquence': 'non communiqué par le constructeur (module de percussions numériques, pas de bande passante audio spécifiée)', 'Impédance de sortie': '1 kΩ', 'Connectique': 'Sorties audio principales gauche/droite (jack 6,35 mm), sortie casque stéréo (jack 6,35 mm), entrées triggers externes x4 (jack 6,35 mm), entrée contrôleur de charleston HH CTRL (jack 6,35 mm), entrée FOOT SW (jack TRS 6,35 mm), MIDI IN, MIDI OUT, port USB pour mémoire externe, port USB pour MIDI'}",https://static.roland.com/assets/media/pdf/SPD-30_OM.pdf,,4
01K09833JCEJKTY3F6RPPFPRGD,ROLAND - SPD30,Batteries Électroniques,SPD30,"Module de percussion électronique polyvalent avec 8 pads ultra sensibles, le Roland SPD-30 Octapad offre plus de 600 sons internes, des multi-effets puissants, une fonction Phrase Loop pour créer et superposer des boucles en temps réel, ainsi que des entrées pour pads et triggers externes pour l’utiliser comme mini-kit ou extension de batterie acoustique.",540,0,0,0,0,"{'Réponse en fréquence': 'non communiqué par le constructeur (module de percussions numériques, pas de bande passante audio spécifiée)', 'Impédance de sortie': '1 kΩ', 'Connectique': 'Sorties audio principales gauche/droite (jack 6,35 mm), sortie casque stéréo (jack 6,35 mm), entrées triggers externes x4 (jack 6,35 mm), entrée contrôleur de charleston HH CTRL (jack 6,35 mm), entrée FOOT SW (jack TRS 6,35 mm), MIDI IN, MIDI OUT, port USB pour mémoire externe, port USB pour MIDI'}",https://static.roland.com/assets/media/pdf/SPD-30_OM.pdf,,5
01K099XSVBHRZ5WRTD4MC25V8P,PREMIER  - ELITE TIMBALES,Percussions Classiques,ELITE TIMBALES,"Pensées pour l’orchestre moderne, les Premier Elite timbales offrent un son riche, chaud et très précis, grâce à leur fût en cuivre poli de forme parabolique et à une mécanique de pédale fluide et fiable, idéale pour les changements de hauteur rapides en situation de concert.",6990,0,0,0,0,"{'Réponse en fréquence': 'Variable selon le diamètre – environ D2–B2 (32""), F2–D3 (29""), A2–F3 (26""), C3–A4 (23"")', 'Impédance': 'Non applicable (instrument acoustique sans transducteur intégré)', 'Connectique': 'Aucune connectique audio ; commandes mécaniques comprenant pédale de tension, couronne de réglage fin, jauge d’accord, tirants radiaux et roulettes freinées réglables en hauteur'}",https://www.premier-percussion.com/product/elite-pedal-timpani/,,1
01K099XSVBHRZ5WRTD4MC25V8P,PREMIER  - ELITE TIMBALES,Percussions Classiques,ELITE TIMBALES,"Pensées pour l’orchestre moderne, les Premier Elite timbales offrent un son riche, chaud et très précis, grâce à leur fût en cuivre poli de forme parabolique et à une mécanique de pédale fluide et fiable, idéale pour les changements de hauteur rapides en situation de concert.",6990,0,0,0,0,"{'Réponse en fréquence': 'Variable selon le diamètre – environ D2–B2 (32""), F2–D3 (29""), A2–F3 (26""), C3–A4 (23"")', 'Impédance': 'Non applicable (instrument acoustique sans transducteur intégré)', 'Connectique': 'Aucune connectique audio ; commandes mécaniques comprenant pédale de tension, couronne de réglage fin, jauge d’accord, tirants radiaux et roulettes freinées réglables en hauteur'}",https://www.premier-percussion.com/product/elite-pedal-timpani/,,2
01K099XSVBHRZ5WRTD4MC25V8P,PREMIER  - ELITE TIMBALES,Percussions Classiques,ELITE TIMBALES,"Pensées pour l’orchestre moderne, les Premier Elite timbales offrent un son riche, chaud et très précis, grâce à leur fût en cuivre poli de forme parabolique et à une mécanique de pédale fluide et fiable, idéale pour les changements de hauteur rapides en situation de concert.",6990,0,0,0,0,"{'Réponse en fréquence': 'Variable selon le diamètre – environ D2–B2 (32""), F2–D3 (29""), A2–F3 (26""), C3–A4 (23"")', 'Impédance': 'Non applicable (instrument acoustique sans transducteur intégré)', 'Connectique': 'Aucune connectique audio ; commandes mécaniques comprenant pédale de tension, couronne de réglage fin, jauge d’accord, tirants radiaux et roulettes freinées réglables en hauteur'}",https://www.premier-percussion.com/product/elite-pedal-timpani/,,3
